DSB,repair_mode,location,Cut DSB,Uncut DSB,PD_log2FC_Cut_vs_Uncut,PD_delta_Cut_minus_Uncut,ThreeC_TRANS_log2FC_Cut_vs_Uncut,ThreeC_TRANS_delta_Cut_minus_Uncut,ThreeC_TRANS_HitScore,Freq4C_log2FC_Cut_vs_Uncut,Freq4C_delta_Cut_minus_Uncut,Freq4C_HitScore,chromosome,z_PD,z_3C_TRANS,has_4C_contrast,has_4C_signal,z_4C,weight_4C,Localization_Score,Localization_Rank
ALL,Unknown repair context,chrVIII:220001-230000,NA,NA,0,0,0,0,0,NA,NA,0.8949671772428884,CHRVIII,0,0,FALSE,TRUE,1.2970257727437782,0.3,0.38910773182313346,49
ALL,Unknown repair context,chrVIII:230001-240000,NA,NA,0,0,0,0,0,NA,NA,0.8643326039387309,CHRVIII,0,0,FALSE,TRUE,1.2039226532171778,0.3,0.36117679596515334,63
ALL,Unknown repair context,chrVIII:270001-280000,NA,NA,0,0,0,0,0,NA,NA,0.9321663019693655,CHRVIII,0,0,FALSE,TRUE,1.4100795607403642,0.3,0.42302386822210924,32
ALL,Unknown repair context,chrVIII:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVIII:310001-320000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVIII:330001-340000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVIII:340001-350000,NA,NA,0,0,0,0,0,NA,NA,0.9715536105032823,CHRVIII,0,0,FALSE,TRUE,1.529783571560279,0.3,0.45893507146808366,14
ALL,Unknown repair context,chrVIII:360001-370000,NA,NA,0,0,0,0,0,NA,NA,0.7702407002188184,CHRVIII,0,0,FALSE,TRUE,0.917963071814048,0.3,0.2753889215442144,106
ALL,Unknown repair context,chrVIII:450001-460000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVIII:480001-490000,NA,NA,0,0,0,0,0,NA,NA,0.6367614879649891,CHRVIII,0,0,FALSE,TRUE,0.5122994795910036,0.3,0.15368984387730109,167
ALL,Unknown repair context,chrVIII:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVIII:530001-540000,NA,NA,0,0,0,0,0,NA,NA,0.4638949671772429,CHRVIII,0,0,FALSE,TRUE,-0.013068123451955726,0.3,-0.003920437035586717,245
ALL,Unknown repair context,chrVIII:540001-550000,NA,NA,0,0,0,0,0,NA,NA,0.6192560175054704,CHRVIII,0,0,FALSE,TRUE,0.45909769700437464,0.3,0.1377293091013124,175
ALL,Unknown repair context,chrVIII:550001-560000,NA,NA,0,0,0,0,0,NA,NA,0.49015317286652077,CHRVIII,0,0,FALSE,TRUE,0.06673455042798743,0.3,0.020020365128396226,232
ALL,Unknown repair context,chrVIII:80001-90000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVIII:90001-100000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRX,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrX:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0.4048140043763676,CHRX,0,0,FALSE,TRUE,-0.19262413968182784,0.3,-0.05778724190454835,269
ALL,Unknown repair context,chrX:110001-120000,NA,NA,0,0,0,0,0,NA,NA,0.6323851203501094,CHRX,0,0,FALSE,TRUE,0.4989990339443463,0.3,0.14969971018330389,169
ALL,Unknown repair context,chrX:130001-140000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRX,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrX:140001-150000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRX,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrX:150001-160000,NA,NA,0,0,0,0,0,NA,NA,0.9059080962800875,CHRX,0,0,FALSE,TRUE,1.330276886860421,0.3,0.39908306605812627,43
ALL,Unknown repair context,chrX:190001-200000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRX,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrX:230001-240000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:340001-350000,NA,NA,0,0,0,0,0,NA,NA,0.6761487964989059,CHRX,0,0,FALSE,TRUE,0.6320034904109183,0.3,0.1896010471232755,148
ALL,Unknown repair context,chrX:380001-390000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:390001-400000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:460001-470000,NA,NA,0,0,0,0,0,NA,NA,0.6148796498905909,CHRX,0,0,FALSE,TRUE,0.4457972513577177,0.3,0.1337391754073153,177
ALL,Unknown repair context,chrX:470001-480000,NA,NA,0,0,0,0,0,NA,NA,0.6214442013129103,CHRX,0,0,FALSE,TRUE,0.46574791982770347,0.3,0.13972437594831102,174
ALL,Unknown repair context,chrX:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:570001-580000,NA,NA,0,0,0,0,0,NA,NA,0.9146608315098468,CHRX,0,0,FALSE,TRUE,1.3568777781537353,0.3,0.4070633334461206,40
ALL,Unknown repair context,chrX:580001-590000,NA,NA,0,0,0,0,0,NA,NA,0.36323851203501095,CHRX,0,0,FALSE,TRUE,-0.3189783733250712,0.3,-0.09569351199752135,286
ALL,Unknown repair context,chrX:600001-610000,NA,NA,0,0,0,0,0,NA,NA,0.7439824945295405,CHRX,0,0,FALSE,TRUE,0.8381603979341047,0.3,0.25144811938023137,118
ALL,Unknown repair context,chrX:630001-640000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:660001-670000,NA,NA,0,0,0,0,0,NA,NA,0.8840262582056893,CHRX,0,0,FALSE,TRUE,1.263774658627135,0.3,0.3791323975881405,54
ALL,Unknown repair context,chrX:670001-680000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrX:690001-700000,NA,NA,0,0,0,0,0,NA,NA,0.9234135667396062,CHRX,0,0,FALSE,TRUE,1.38347866944705,0.3,0.415043600834115,36
ALL,Unknown repair context,chrX:700001-710000,NA,NA,0,0,0,0,0,NA,NA,0,CHRX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXI:130001-140000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRXI,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrXI:160001-170000,NA,NA,0,0,0,0,0,NA,NA,0.9190371991247265,CHRXI,0,0,FALSE,TRUE,1.3701782238003926,0.3,0.41105346714011776,38
ALL,Unknown repair context,chrXI:170001-180000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXI,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXI:200001-210000,NA,NA,0,0,0,0,0,NA,NA,0.8315098468271335,CHRXI,0,0,FALSE,TRUE,1.1041693108672486,0.3,0.33125079326017454,78
ALL,Unknown repair context,chrXI:30001-40000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXI:380001-390000,NA,NA,0,0,0,0,0,NA,NA,0.8927789934354485,CHRXI,0,0,FALSE,TRUE,1.2903755499204492,0.3,0.3871126649761348,50
ALL,Unknown repair context,chrXI:430001-440000,NA,NA,0,0,0,0,0,NA,NA,0.8271334792122538,CHRXI,0,0,FALSE,TRUE,1.0908688652205913,0.3,0.3272606595661774,80
ALL,Unknown repair context,chrXI:440001-450000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXI:490001-500000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXI:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0.8971553610503282,CHRXI,0,0,FALSE,TRUE,1.3036759955671067,0.3,0.391102798670132,48
ALL,Unknown repair context,chrXI:520001-530000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXI,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXI:530001-540000,NA,NA,0,0,0,0,0,NA,NA,0.8599562363238512,CHRXI,0,0,FALSE,TRUE,1.1906222075705204,0.3,0.3571866622711561,65
ALL,Unknown repair context,chrXI:580001-590000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXI:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0.36323851203501095,CHRXI,0,0,FALSE,TRUE,-0.3189783733250712,0.3,-0.09569351199752135,286
ALL,Unknown repair context,chrXI:640001-650000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXI:650001-660000,NA,NA,0,0,0,0,0,NA,NA,0.44638949671772427,CHRXI,0,0,FALSE,TRUE,-0.06626990603858454,0.3,-0.019880971811575363,249
ALL,Unknown repair context,chrXI:660001-670000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXI,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXI:70001-80000,NA,NA,0,0,0,0,0,NA,NA,0.44638949671772427,CHRXI,0,0,FALSE,TRUE,-0.06626990603858454,0.3,-0.019880971811575363,249
ALL,Unknown repair context,chrXI:90001-100000,NA,NA,0,0,0,0,0,NA,NA,0.8424507658643327,CHRXI,0,0,FALSE,TRUE,1.1374204249838917,0.3,0.3412261274951675,73
ALL,Unknown repair context,chrXII:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.6411378555798687,CHRXII,0,0,FALSE,TRUE,0.5255999252376606,0.3,0.15767997757129817,163
ALL,Unknown repair context,chrXII:1000001-1010000,NA,NA,0,0,0,0,0,NA,NA,0.47045951859956237,CHRXII,0,0,FALSE,TRUE,0.006882545018030103,0.3,0.002064763505409031,242
ALL,Unknown repair context,chrXII:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXII:1010001-1020000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXII,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXII:1030001-1040000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:1040001-1050000,NA,NA,0,0,0,0,0,NA,NA,0.8074398249452954,CHRXII,0,0,FALSE,TRUE,1.0310168598106342,0.3,0.30930505794319024,89
ALL,Unknown repair context,chrXII:1060001-1070000,NA,NA,0,0,0,0,0,NA,NA,0.5667396061269147,CHRXII,0,0,FALSE,TRUE,0.29949234924448837,0.3,0.08984770477334651,199
ALL,Unknown repair context,chrXII:1070001-1080000,NA,NA,0,0,0,0,0,NA,NA,0.8052516411378556,CHRXII,0,0,FALSE,TRUE,1.0243666369873057,0.3,0.30730999109619167,90
ALL,Unknown repair context,chrXII:120001-130000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:140001-150000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXII:150001-160000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXII:160001-170000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXII:240001-250000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXII:250001-260000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:270001-280000,NA,NA,0,0,0,0,0,NA,NA,0.7527352297592997,CHRXII,0,0,FALSE,TRUE,0.864761289227419,0.3,0.2594283867682257,113
ALL,Unknown repair context,chrXII:280001-290000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXII:330001-340000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:360001-370000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:390001-400000,NA,NA,0,0,0,0,0,NA,NA,0.6849015317286652,CHRXII,0,0,FALSE,TRUE,0.6586043817042326,0.3,0.19758131451126978,145
ALL,Unknown repair context,chrXII:400001-410000,NA,NA,0,0,0,0,0,NA,NA,0.474835886214442,CHRXII,0,0,FALSE,TRUE,0.020182990664687265,0.3,0.006054897199406179,241
ALL,Unknown repair context,chrXII:40001-50000,NA,NA,0,0,0,0,0,NA,NA,0.975929978118162,CHRXII,0,0,FALSE,TRUE,1.5430840172069362,0.3,0.46292520516208086,12
ALL,Unknown repair context,chrXII:410001-420000,NA,NA,0,0,0,0,0,NA,NA,0.8665207877461707,CHRXII,0,0,FALSE,TRUE,1.2105728760405063,0.3,0.3631718628121519,62
ALL,Unknown repair context,chrXII:420001-430000,NA,NA,0,0,0,0,0,NA,NA,0.7658643326039387,CHRXII,0,0,FALSE,TRUE,0.9046626261673907,0.3,0.2713987878502172,107
ALL,Unknown repair context,chrXII:430001-440000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXII,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXII:450001-460000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXII,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXII:460001-470000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXII,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXII:470001-480000,NA,NA,0,0,0,0,0,NA,NA,0.888402625820569,CHRXII,0,0,FALSE,TRUE,1.2770751042737922,0.3,0.38312253128213763,52
ALL,Unknown repair context,chrXII:480001-490000,NA,NA,0,0,0,0,0,NA,NA,0.9037199124726477,CHRXII,0,0,FALSE,TRUE,1.3236266640370924,0.3,0.3970879992111277,45
ALL,Unknown repair context,chrXII:540001-550000,NA,NA,0,0,0,0,0,NA,NA,0.8096280087527352,CHRXII,0,0,FALSE,TRUE,1.0376670826339627,0.3,0.3113001247901888,88
ALL,Unknown repair context,chrXII:550001-560000,NA,NA,0,0,0,0,0,NA,NA,0.899343544857768,CHRXII,0,0,FALSE,TRUE,1.3103262183904352,0.3,0.39309786551713055,47
ALL,Unknown repair context,chrXII:580001-590000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:590001-600000,NA,NA,0,0,0,0,0,NA,NA,0.8161925601750547,CHRXII,0,0,FALSE,TRUE,1.0576177511039486,0.3,0.3172853253311846,85
ALL,Unknown repair context,chrXII:600001-610000,NA,NA,0,0,0,0,0,NA,NA,0.5295404814004376,CHRXII,0,0,FALSE,TRUE,0.18643856124790223,0.3,0.05593156837437067,216
ALL,Unknown repair context,chrXII:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0.5404814004376368,CHRXII,0,0,FALSE,TRUE,0.2196896753645454,0.3,0.06590690260936362,211
ALL,Unknown repair context,chrXII:620001-630000,NA,NA,0,0,0,0,0,NA,NA,0.5361050328227571,CHRXII,0,0,FALSE,TRUE,0.20638922971788806,0.3,0.06191676891536642,213
ALL,Unknown repair context,chrXII:650001-660000,NA,NA,0,0,0,0,0,NA,NA,0.49015317286652077,CHRXII,0,0,FALSE,TRUE,0.06673455042798743,0.3,0.020020365128396226,232
ALL,Unknown repair context,chrXII:670001-680000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:680001-690000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:690001-700000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:730001-740000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXII:740001-750000,NA,NA,0,0,0,0,0,NA,NA,0.9015317286652079,CHRXII,0,0,FALSE,TRUE,1.316976441213764,0.3,0.3950929323641292,46
ALL,Unknown repair context,chrXII:750001-760000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:770001-780000,NA,NA,0,0,0,0,0,NA,NA,0.6039387308533917,CHRXII,0,0,FALSE,TRUE,0.41254613724107453,0.3,0.12376384117232235,181
ALL,Unknown repair context,chrXII:780001-790000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:790001-800000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXII:810001-820000,NA,NA,0,0,0,0,0,NA,NA,0.9781181619256017,CHRXII,0,0,FALSE,TRUE,1.5497342400302647,0.3,0.46492027200907937,11
ALL,Unknown repair context,chrXII:830001-840000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXII:870001-880000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXII:940001-950000,NA,NA,0,0,0,0,0,NA,NA,0.7614879649890591,CHRXII,0,0,FALSE,TRUE,0.8913621805207337,0.3,0.2674086541562201,110
ALL,Unknown repair context,chrXII:960001-970000,NA,NA,0,0,0,0,0,NA,NA,0.4617067833698031,CHRXII,0,0,FALSE,TRUE,-0.019718346275284224,0.3,-0.005915503882585267,247
ALL,Unknown repair context,chrXII:970001-980000,NA,NA,0,0,0,0,0,NA,NA,0.8774617067833698,CHRXII,0,0,FALSE,TRUE,1.243823990157149,0.3,0.3731471970471447,57
ALL,Unknown repair context,chrXIII:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.5908096280087527,CHRXIII,0,0,FALSE,TRUE,0.37264480030110286,0.3,0.11179344009033086,187
ALL,Unknown repair context,chrXIII:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0.811816192560175,CHRXIII,0,0,FALSE,TRUE,1.0443173054572912,0.3,0.31329519163718733,87
ALL,Unknown repair context,chrXIII:110001-120000,NA,NA,0,0,0,0,0,NA,NA,0.4048140043763676,CHRXIII,0,0,FALSE,TRUE,-0.19262413968182784,0.3,-0.05778724190454835,269
ALL,Unknown repair context,chrXIII:140001-150000,NA,NA,0,0,0,0,0,NA,NA,0.649890590809628,CHRXIII,0,0,FALSE,TRUE,0.552200816530975,0.3,0.1656602449592925,161
ALL,Unknown repair context,chrXIII:160001-170000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXIII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXIII:180001-190000,NA,NA,0,0,0,0,0,NA,NA,0.5645514223194749,CHRXIII,0,0,FALSE,TRUE,0.29284212642115987,0.3,0.08785263792634795,200
ALL,Unknown repair context,chrXIII:200001-210000,NA,NA,0,0,0,0,0,NA,NA,0.6083150984682714,CHRXIII,0,0,FALSE,TRUE,0.42584658288773186,0.3,0.12775397486631956,180
ALL,Unknown repair context,chrXIII:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.9474835886214442,CHRXIII,0,0,FALSE,TRUE,1.4566311205036644,0.3,0.4369893361510993,25
ALL,Unknown repair context,chrXIII:230001-240000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRXIII,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrXIII:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXIII,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXIII:300001-310000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:30001-40000,NA,NA,0,0,0,0,0,NA,NA,0.5514223194748359,CHRXIII,0,0,FALSE,TRUE,0.2529407894811882,0.3,0.07588223684435645,206
ALL,Unknown repair context,chrXIII:320001-330000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:380001-390000,NA,NA,0,0,0,0,0,NA,NA,0.6280087527352297,CHRXIII,0,0,FALSE,TRUE,0.48569858829768897,0.3,0.14570957648930669,171
ALL,Unknown repair context,chrXIII:400001-410000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:40001-50000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:410001-420000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:440001-450000,NA,NA,0,0,0,0,0,NA,NA,0.5032822757111597,CHRXIII,0,0,FALSE,TRUE,0.10663588736795891,0.3,0.03199076621038767,223
ALL,Unknown repair context,chrXIII:470001-480000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:490001-500000,NA,NA,0,0,0,0,0,NA,NA,0.5229759299781181,CHRXIII,0,0,FALSE,TRUE,0.1664878927779164,0.3,0.049946367833374916,219
ALL,Unknown repair context,chrXIII:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0.9387308533916849,CHRXIII,0,0,FALSE,TRUE,1.4300302292103502,0.3,0.429009068763105,29
ALL,Unknown repair context,chrXIII:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXIII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXIII:630001-640000,NA,NA,0,0,0,0,0,NA,NA,0.9277899343544858,CHRXIII,0,0,FALSE,TRUE,1.396779115093707,0.3,0.4190337345281121,34
ALL,Unknown repair context,chrXIII:640001-650000,NA,NA,0,0,0,0,0,NA,NA,0.5317286652078774,CHRXIII,0,0,FALSE,TRUE,0.19308878407123073,0.3,0.05792663522136922,214
ALL,Unknown repair context,chrXIII:650001-660000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:660001-670000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:670001-680000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:710001-720000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:720001-730000,NA,NA,0,0,0,0,0,NA,NA,0.9540481400437637,CHRXIII,0,0,FALSE,TRUE,1.4765817889736503,0.3,0.4429745366920951,22
ALL,Unknown repair context,chrXIII:780001-790000,NA,NA,0,0,0,0,0,NA,NA,0.7658643326039387,CHRXIII,0,0,FALSE,TRUE,0.9046626261673907,0.3,0.2713987878502172,107
ALL,Unknown repair context,chrXIII:790001-800000,NA,NA,0,0,0,0,0,NA,NA,0.43326039387308535,CHRXIII,0,0,FALSE,TRUE,-0.10617124297855604,0.3,-0.031851372893566814,256
ALL,Unknown repair context,chrXIII:800001-810000,NA,NA,0,0,0,0,0,NA,NA,0.7330415754923414,CHRXIII,0,0,FALSE,TRUE,0.804909283817462,0.3,0.24147278514523857,123
